run_name  , processor, model , parameters, status , generation_count, latency, total_tokens, prompt_tokens, completion_tokens, parameters.1, timestamp , test_date, category                  , trace_id, batch_id
883c_pysg , psg      , qwen32, True      , success,                5,  175.94,        13977,          9810,              4167, True        , 1753863242,      7.27, qwen2.5-coder:32b_psg_P   , 883c868e, qwen2.5-coder:32b_1974_psg
7f13_pysg , psg      , qwen32, True      , failure,                5,  263.98,        16284,          9810,              6474, True        , 1753863457,      7.27, qwen2.5-coder:32b_psg_P   , 7f132b41, qwen2.5-coder:32b_1974_psg
abee_pysg , psg      , qwen32, True      , success,                5,  166.92,        13752,          9810,              3942, True        , 1753863728,      7.27, qwen2.5-coder:32b_psg_P   , abeeee73, qwen2.5-coder:32b_1974_psg
7f9f_pysg , psg      , qwen32, True      , success,                5,  187.49,        14258,          9810,              4448, True        , 1753863934,      7.27, qwen2.5-coder:32b_psg_P   , 7f9f9e2d, qwen2.5-coder:32b_1974_psg
c9ea_pysg , psg      , qwen32, True      , failure,                5,  181.44,        14129,          9810,              4319, True        , 1753864160,      7.27, qwen2.5-coder:32b_psg_P   , c9eae8ed, qwen2.5-coder:32b_1974_psg
a743_pysg , psg      , qwen32, True      , success,                4,  207.62,        12844,          7762,              5082, True        , 1753864349,      7.27, qwen2.5-coder:32b_psg_P   , a7438fb3, qwen2.5-coder:32b_1974_psg
a5cd_pysg , psg      , qwen32, True      , failure,                5,  183.72,        14184,          9810,              4374, True        , 1753864563,      7.27, qwen2.5-coder:32b_psg_P   , a5cd96c8, qwen2.5-coder:32b_1974_psg
434b_pysg , psg      , qwen32, True      , failure,                5,  174.06,        13919,          9810,              4109, True        , 1753864755,      7.27, qwen2.5-coder:32b_psg_P   , 434bac60, qwen2.5-coder:32b_1974_psg
23bf_pysg , psg      , qwen32, True      , failure,                5,  167.11,        13756,          9810,              3946, True        , 1753864937,      7.27, qwen2.5-coder:32b_psg_P   , 23bf5079, qwen2.5-coder:32b_1974_psg
002d_pysg , psg      , qwen32, True      , success,                5,  172.47,        13884,          9810,              4074, True        , 1753865111,      7.27, qwen2.5-coder:32b_psg_P   , 002d6df6, qwen2.5-coder:32b_1974_psg
844c_pysg , psg      , qwen32, True      , success,                5,  173.33,        13879,          9810,              4069, True        , 1753865322,      7.27, qwen2.5-coder:32b_psg_P   , 844c47cb, qwen2.5-coder:32b_1974_psg
4842_pysg , psg      , qwen32, True      , failure,                5,  184.36,        14174,          9810,              4364, True        , 1753865533,      7.27, qwen2.5-coder:32b_psg_P   , 48421762, qwen2.5-coder:32b_1974_psg
32dc_pysg , psg      , qwen32, True      , failure,                5,  166.22,        13692,          9810,              3882, True        , 1753865725,      7.27, qwen2.5-coder:32b_psg_P   , 32dc2ecf, qwen2.5-coder:32b_1974_psg
529d_pysg , psg      , qwen32, True      , failure,                5,  191.46,        14360,          9810,              4550, True        , 1753865899,      7.27, qwen2.5-coder:32b_psg_P   , 529dcbbc, qwen2.5-coder:32b_1974_psg
0e45_pysg , psg      , qwen32, True      , failure,                5,  241.24,        15674,          9810,              5864, True        , 1753866098,      7.27, qwen2.5-coder:32b_psg_P   , 0e457210, qwen2.5-coder:32b_1974_psg
3ee5_pysg , psg      , qwen32, True      , failure,                5,  182.46,        14127,          9810,              4317, True        , 1753866346,      7.27, qwen2.5-coder:32b_psg_P   , 3ee54d1d, qwen2.5-coder:32b_1974_psg
fbf5_pysg , psg      , qwen32, True      , failure,                5,  180.28,        13950,          9810,              4140, True        , 1753866536,      7.27, qwen2.5-coder:32b_psg_P   , fbf5b443, qwen2.5-coder:32b_1974_psg
6964_pysg , psg      , qwen32, True      , success,                4,  135.07,        10941,          7762,              3179, True        , 1753866724,      7.27, qwen2.5-coder:32b_psg_P   , 696435d8, qwen2.5-coder:32b_1974_psg
d52d_pysg , psg      , qwen32, True      , failure,                5,  169.78,        13776,          9810,              3966, True        , 1753866897,      7.27, qwen2.5-coder:32b_psg_P   , d52deb62, qwen2.5-coder:32b_1974_psg
efd7_pysg , psg      , qwen32, True      , success,                4,  150.25,        11325,          7762,              3563, True        , 1753867075,      7.27, qwen2.5-coder:32b_psg_P   , efd7e873, qwen2.5-coder:32b_1974_psg
7d8c_pysg , psg      , qwen32, True      , failure,                5,  181.51,        14103,          9810,              4293, True        , 1753867264,      7.27, qwen2.5-coder:32b_psg_P   , 7d8c2c05, qwen2.5-coder:32b_1974_psg
3c4c_pysg , psg      , qwen32, True      , failure,                5,  182.6 ,        14102,          9810,              4292, True        , 1753867452,      7.27, qwen2.5-coder:32b_psg_P   , 3c4cd890, qwen2.5-coder:32b_1974_psg
6f6d_tpusg, tpusg    , qwen32, True      , failure,                5,  236.52,        14877,         10025,              4852, True        , 1753854267,      7.27, qwen2.5-coder:32b_tpusg_P , 6f6d9769, qwen2.5-coder:32b_1974_tpusg
c017_tpusg, tpusg    , qwen32, True      , success,                3,  120.46,         8866,          5929,              2937, True        , 1753854553,      7.27, qwen2.5-coder:32b_tpusg_P , c017cb4c, qwen2.5-coder:32b_1974_tpusg
c069_tpusg, tpusg    , qwen32, True      , failure,                5,  234.12,        15827,         10025,              5802, True        , 1753854751,      7.27, qwen2.5-coder:32b_tpusg_P , c0698d45, qwen2.5-coder:32b_1974_tpusg
bf2b_tpusg, tpusg    , qwen32, True      , success,                3,  125.09,         8947,          5929,              3018, True        , 1753855034,      7.27, qwen2.5-coder:32b_tpusg_P , bf2bc90f, qwen2.5-coder:32b_1974_tpusg
987e_tpusg, tpusg    , qwen32, True      , success,                3,  127.12,         9005,          5929,              3076, True        , 1753855235,      7.27, qwen2.5-coder:32b_tpusg_P , 987e6621, qwen2.5-coder:32b_1974_tpusg
c9bd_tpusg, tpusg    , qwen32, True      , failure,                5,  236.94,        15898,         10025,              5873, True        , 1753855437,      7.27, qwen2.5-coder:32b_tpusg_P , c9bd32c6, qwen2.5-coder:32b_1974_tpusg
0410_tpusg, tpusg    , qwen32, True      , failure,                5,  196.81,        14822,         10025,              4797, True        , 1753855723,      7.27, qwen2.5-coder:32b_tpusg_P , 0410ae45, qwen2.5-coder:32b_1974_tpusg
eb35_tpusg, tpusg    , qwen32, True      , success,                4,  157.34,        11739,          7919,              3820, True        , 1753855968,      7.27, qwen2.5-coder:32b_tpusg_P , eb354546, qwen2.5-coder:32b_1974_tpusg
1829_tpusg, tpusg    , qwen32, True      , success,                4,  153.25,        11632,          7919,              3713, True        , 1753856201,      7.27, qwen2.5-coder:32b_tpusg_P , 18296e38, qwen2.5-coder:32b_1974_tpusg
ca78_tpusg, tpusg    , qwen32, True      , failure,                5,  200.57,        14919,         10025,              4894, True        , 1753856429,      7.27, qwen2.5-coder:32b_tpusg_P , ca78fb05, qwen2.5-coder:32b_1974_tpusg
d560_tpusg, tpusg    , qwen32, True      , failure,                5,  232.06,        15760,         10025,              5735, True        , 1753856678,      7.27, qwen2.5-coder:32b_tpusg_P , d560756c, qwen2.5-coder:32b_1974_tpusg
c34b_tpusg, tpusg    , qwen32, True      , success,                3,  115.81,         8746,          5929,              2817, True        , 1753856958,      7.27, qwen2.5-coder:32b_tpusg_P , c34b4de7, qwen2.5-coder:32b_1974_tpusg
2464_tpusg, tpusg    , qwen32, True      , success,                3,  120.61,         8869,          5929,              2940, True        , 1753857148,      7.27, qwen2.5-coder:32b_tpusg_P , 24640f14, qwen2.5-coder:32b_1974_tpusg
9ed3_tpusg, tpusg    , qwen32, True      , failure,                5,  204.02,        15017,         10025,              4992, True        , 1753857345,      7.27, qwen2.5-coder:32b_tpusg_P , 9ed3c1c8, qwen2.5-coder:32b_1974_tpusg
ed94_tpusg, tpusg    , qwen32, True      , success,                4,  156.52,        11734,          7919,              3815, True        , 1753857597,      7.27, qwen2.5-coder:32b_tpusg_P , ed940fff, qwen2.5-coder:32b_1974_tpusg
f5ea_tpusg, tpusg    , qwen32, True      , success,                4,  157.9 ,        11745,          7919,              3826, True        , 1753857830,      7.27, qwen2.5-coder:32b_tpusg_P , f5ea1dbd, qwen2.5-coder:32b_1974_tpusg
239c_tpusg, tpusg    , qwen32, True      , failure,                5,  200.35,        14893,         10025,              4868, True        , 1753858063,      7.27, qwen2.5-coder:32b_tpusg_P , 239c7a0b, qwen2.5-coder:32b_1974_tpusg
fcff_tpusg, tpusg    , qwen32, True      , success,                5,  209.59,        15162,         10025,              5137, True        , 1753858313,      7.27, qwen2.5-coder:32b_tpusg_P , fcff55f9, qwen2.5-coder:32b_1974_tpusg
c6f8_tpusg, tpusg    , qwen32, True      , success,                4,  203.89,        12961,          7919,              5042, True        , 1753858614,      7.27, qwen2.5-coder:32b_tpusg_P , c6f8a481, qwen2.5-coder:32b_1974_tpusg
5085_tpusg, tpusg    , qwen32, True      , success,                4,  159.36,        11761,          7928,              3833, True        , 1753858894,      7.27, qwen2.5-coder:32b_tpusg_P , 508535c3, qwen2.5-coder:32b_1974_tpusg
0ba7_tpusg, tpusg    , qwen32, True      , success,                4,  162.5 ,        11902,          7977,              3925, True        , 1753859130,      7.27, qwen2.5-coder:32b_tpusg_P , 0ba74e4d, qwen2.5-coder:32b_1974_tpusg
d826_tpusg, tpusg    , qwen32, True      , failure,                5,  199.99,        14854,         10025,              4829, True        , 1753859371,      7.27, qwen2.5-coder:32b_tpusg_P , d8268468, qwen2.5-coder:32b_1974_tpusg
1e3c_tpusg, tpusg    , qwen32, True      , failure,                5,  219.32,        15339,         10025,              5314, True        , 1753859620,      7.27, qwen2.5-coder:32b_tpusg_P , 1e3c0f22, qwen2.5-coder:32b_1974_tpusg
6509_tpusg, tpusg    , qwen32, True      , success,                4,  157.5 ,        11693,          7919,              3774, True        , 1753859886,      7.27, qwen2.5-coder:32b_tpusg_P , 65092f21, qwen2.5-coder:32b_1974_tpusg
1a15_tpusg, tpusg    , qwen32, True      , failure,                5,  207.18,        15020,         10025,              4995, True        , 1753860119,      7.27, qwen2.5-coder:32b_tpusg_P , 1a156bdc, qwen2.5-coder:32b_1974_tpusg
8a4d_tpusg, tpusg    , qwen32, True      , success,                4,  160.09,        11760,          7919,              3841, True        , 1753860374,      7.27, qwen2.5-coder:32b_tpusg_P , 8a4d3f5d, qwen2.5-coder:32b_1974_tpusg
cc08_tpusg, tpusg    , qwen32, True      , failure,                5,  203.95,        14903,         10025,              4878, True        , 1753860609,      7.27, qwen2.5-coder:32b_tpusg_P , cc081285, qwen2.5-coder:32b_1974_tpusg
abc0_tpusg, tpusg    , qwen32, True      , success,                4,  161.91,        11775,          7919,              3856, True        , 1753860859,      7.27, qwen2.5-coder:32b_tpusg_P , abc065b1, qwen2.5-coder:32b_1974_tpusg
d4ef_tpusg, tpusg    , qwen32, True      , success,                5,  202.82,        14871,         10025,              4846, True        , 1753861096,      7.27, qwen2.5-coder:32b_tpusg_P , d4ef2e0a, qwen2.5-coder:32b_1974_tpusg
efe3_tpusg, tpusg    , qwen32, True      , success,                4,  165.98,        11951,          7977,              3974, True        , 1753861385,      7.27, qwen2.5-coder:32b_tpusg_P , efe335ee, qwen2.5-coder:32b_1974_tpusg
20da_pysg , psg      , qwen32, True      , failure,                4,   87.25,        10695,          7762,              2933, True        , 1754253020,      8.01, qwen2.5-coder:32b_psg_P   , 20da49c5, qwen2.5-coder:32b_373e_psg
675c_pysg , psg      , qwen32, True      , failure,                5,  128.3 ,        14230,          9810,              4420, True        , 1754259114,      8.01, qwen2.5-coder:32b_psg_P   , 675c8da4, qwen2.5-coder:32b_373e_psg
0195_pysg , psg      , qwen32, True      , success,                3,   67.82,         8032,          5714,              2318, True        , 1754259250,      8.01, qwen2.5-coder:32b_psg_P   , 0195c9f3, qwen2.5-coder:32b_373e_psg
81f7_pysg , psg      , qwen32, True      , failure,                5,  124.4 ,        14071,          9810,              4261, True        , 1754259356,      8.01, qwen2.5-coder:32b_psg_P   , 81f707d4, qwen2.5-coder:32b_373e_psg
0eeb_pysg , psg      , qwen32, True      , failure,                5,  120.28,        13933,          9810,              4123, True        , 1754259488,      8.01, qwen2.5-coder:32b_psg_P   , 0eeb009f, qwen2.5-coder:32b_373e_psg
b112_pysg , psg      , qwen32, True      , failure,                5,  127.88,        14217,          9810,              4407, True        , 1754259615,      8.01, qwen2.5-coder:32b_psg_P   , b112eaca, qwen2.5-coder:32b_373e_psg
f1f3_pysg , psg      , qwen32, True      , failure,                5,  112.75,        13653,          9810,              3843, True        , 1754259752,      8.01, qwen2.5-coder:32b_psg_P   , f1f32326, qwen2.5-coder:32b_373e_psg
1a5b_pysg , psg      , qwen32, True      , success,                5,  119.33,        13899,          9810,              4089, True        , 1754259872,      8.01, qwen2.5-coder:32b_psg_P   , 1a5be3c4, qwen2.5-coder:32b_373e_psg
dc4a_pysg , psg      , qwen32, True      , success,                5,  120.11,        13913,          9810,              4103, True        , 1754260030,      8.01, qwen2.5-coder:32b_psg_P   , dc4aa75a, qwen2.5-coder:32b_373e_psg
0bdb_pysg , psg      , qwen32, True      , success,                5,  171.48,        15826,          9810,              6016, True        , 1754260188,      8.01, qwen2.5-coder:32b_psg_P   , 0bdbe053, qwen2.5-coder:32b_373e_psg
9b45_pysg , psg      , qwen32, True      , success,                5,  120.49,        13937,          9810,              4127, True        , 1754260399,      8.01, qwen2.5-coder:32b_psg_P   , 9b457725, qwen2.5-coder:32b_373e_psg
ca77_pysg , psg      , qwen32, True      , failure,                5,  119.66,        13909,          9810,              4099, True        , 1754260558,      8.01, qwen2.5-coder:32b_psg_P   , ca7777c1, qwen2.5-coder:32b_373e_psg
4c76_pysg , psg      , qwen32, True      , failure,                5,  124.69,        14095,          9810,              4285, True        , 1754260685,      8.01, qwen2.5-coder:32b_psg_P   , 4c7699f9, qwen2.5-coder:32b_373e_psg
4703_pysg , psg      , qwen32, True      , failure,                5,  173.48,        15907,          9810,              6097, True        , 1754260818,      8.01, qwen2.5-coder:32b_psg_P   , 4703f778, qwen2.5-coder:32b_373e_psg
19d2_pysg , psg      , qwen32, True      , failure,                5,  167.78,        15705,          9810,              5895, True        , 1754260999,      8.01, qwen2.5-coder:32b_psg_P   , 19d264cd, qwen2.5-coder:32b_373e_psg
74f9_pysg , psg      , qwen32, True      , success,                5,  118.15,        13839,          9810,              4029, True        , 1754261174,      8.01, qwen2.5-coder:32b_psg_P   , 74f91fb6, qwen2.5-coder:32b_373e_psg
7d07_pysg , psg      , qwen32, True      , success,                4,   91.57,        10888,          7762,              3126, True        , 1754261332,      8.01, qwen2.5-coder:32b_psg_P   , 7d079da0, qwen2.5-coder:32b_373e_psg
138b_pysg , psg      , qwen32, True      , success,                5,  193.48,        16647,          9810,              6837, True        , 1754261462,      8.01, qwen2.5-coder:32b_psg_P   , 138b1e00, qwen2.5-coder:32b_373e_psg
f813_pysg , psg      , qwen32, True      , failure,                5,  180.24,        16165,          9810,              6355, True        , 1754261663,      8.01, qwen2.5-coder:32b_psg_P   , f813c497, qwen2.5-coder:32b_373e_psg
f80d_pysg , psg      , qwen32, True      , failure,                5,  125.18,        14101,          9810,              4291, True        , 1754261853,      8.01, qwen2.5-coder:32b_psg_P   , f80d0462, qwen2.5-coder:32b_373e_psg
df3b_pysg , psg      , qwen32, True      , success,                2,   42.07,         5099,          3666,              1433, True        , 1754261986,      8.01, qwen2.5-coder:32b_psg_P   , df3bf6c2, qwen2.5-coder:32b_373e_psg
d3b8_pysg , psg      , qwen32, True      , success,                5,  127.76,        14186,          9810,              4376, True        , 1754262065,      8.01, qwen2.5-coder:32b_psg_P   , d3b85ae3, qwen2.5-coder:32b_373e_psg
9f30_pysg , psg      , qwen32, True      , failure,                5,  131.54,        14353,          9810,              4543, True        , 1754262232,      8.01, qwen2.5-coder:32b_psg_P   , 9f302b71, qwen2.5-coder:32b_373e_psg
b745_pysg , psg      , qwen32, True      , success,                2,   42.91,         5130,          3666,              1464, True        , 1754262371,      8.01, qwen2.5-coder:32b_psg_P   , b745a7d3, qwen2.5-coder:32b_373e_psg
c765_pysg , psg      , qwen32, True      , failure,                5,  118.04,        13847,          9810,              4037, True        , 1754262453,      8.01, qwen2.5-coder:32b_psg_P   , c765e77f, qwen2.5-coder:32b_373e_psg
bdd5_pysg , psg      , qwen32, True      , failure,                5,  121.47,        13960,          9810,              4150, True        , 1754262579,      8.01, qwen2.5-coder:32b_psg_P   , bdd5f4cf, qwen2.5-coder:32b_373e_psg
b050_pysg , psg      , qwen32, True      , failure,                5,  175.5 ,        15990,          9810,              6180, True        , 1754262708,      8.01, qwen2.5-coder:32b_psg_P   , b050ab1e, qwen2.5-coder:32b_373e_psg
b3bc_pysg , psg      , qwen32, True      , success,                4,  148.95,        13025,          7762,              5263, True        , 1754262891,      8.01, qwen2.5-coder:32b_psg_P   , b3bcecdb, qwen2.5-coder:32b_373e_psg
ef2c_pysg , psg      , qwen32, True      , failure,                5,  124.96,        14104,          9810,              4294, True        , 1754263047,      8.01, qwen2.5-coder:32b_psg_P   , ef2cfc48, qwen2.5-coder:32b_373e_psg
6beb_pysg , psg      , qwen32, True      , failure,                5,  123.38,        14040,          9810,              4230, True        , 1754263180,      8.01, qwen2.5-coder:32b_psg_P   , 6beb3986, qwen2.5-coder:32b_373e_psg
59c6_tpusg, tpusg    , qwen32, True      , failure,                5,  205.07,        15268,         10025,              5243, True        , 1754247039,      8.01, qwen2.5-coder:32b_tpusg_P , 59c631ae, qwen2.5-coder:32b_373e_tpusg
5692_tpusg, tpusg    , qwen32, True      , success,                3,   88.23,         8996,          5929,              3067, True        , 1754247291,      8.01, qwen2.5-coder:32b_tpusg_P , 5692b90a, qwen2.5-coder:32b_373e_tpusg
2fb0_tpusg, tpusg    , qwen32, True      , failure,                5,  154.24,        15298,         10025,              5273, True        , 1754247455,      8.01, qwen2.5-coder:32b_tpusg_P , 2fb081fe, qwen2.5-coder:32b_373e_tpusg
fb2a_tpusg, tpusg    , qwen32, True      , failure,                5,  151.91,        15297,         10025,              5272, True        , 1754247657,      8.01, qwen2.5-coder:32b_tpusg_P , fb2aba96, qwen2.5-coder:32b_373e_tpusg
aadc_tpusg, tpusg    , qwen32, True      , failure,                5,  154.19,        15377,         10025,              5352, True        , 1754247848,      8.01, qwen2.5-coder:32b_tpusg_P , aadc63d1, qwen2.5-coder:32b_373e_tpusg
edc2_tpusg, tpusg    , qwen32, True      , failure,                5,  155.87,        15464,         10025,              5439, True        , 1754248049,      8.01, qwen2.5-coder:32b_tpusg_P , edc25797, qwen2.5-coder:32b_373e_tpusg
cbf5_tpusg, tpusg    , qwen32, True      , failure,                5,  152.75,        15346,         10025,              5321, True        , 1754248251,      8.01, qwen2.5-coder:32b_tpusg_P , cbf5684e, qwen2.5-coder:32b_373e_tpusg
0414_tpusg, tpusg    , qwen32, True      , failure,                5,  156.8 ,        15464,         10025,              5439, True        , 1754248451,      8.01, qwen2.5-coder:32b_tpusg_P , 0414d6c1, qwen2.5-coder:32b_373e_tpusg
057f_tpusg, tpusg    , qwen32, True      , failure,                5,  151.6 ,        15301,         10025,              5276, True        , 1754248654,      8.01, qwen2.5-coder:32b_tpusg_P , 057fe0b1, qwen2.5-coder:32b_373e_tpusg
bc89_tpusg, tpusg    , qwen32, True      , failure,                5,  164.93,        15787,         10025,              5762, True        , 1754248852,      8.01, qwen2.5-coder:32b_tpusg_P , bc8950af, qwen2.5-coder:32b_373e_tpusg
deb1_tpusg, tpusg    , qwen32, True      , success,                5,  151.76,        15304,         10025,              5279, True        , 1754249060,      8.01, qwen2.5-coder:32b_tpusg_P , deb17537, qwen2.5-coder:32b_373e_tpusg
7f89_tpusg, tpusg    , qwen32, True      , failure,                5,  150.45,        15226,         10025,              5201, True        , 1754249303,      8.01, qwen2.5-coder:32b_tpusg_P , 7f895d3e, qwen2.5-coder:32b_373e_tpusg
0300_tpusg, tpusg    , qwen32, True      , failure,                5,  152.45,        15336,         10025,              5311, True        , 1754249499,      8.01, qwen2.5-coder:32b_tpusg_P , 0300d23e, qwen2.5-coder:32b_373e_tpusg
b53a_tpusg, tpusg    , qwen32, True      , failure,                5,  151.75,        15309,         10025,              5284, True        , 1754249699,      8.01, qwen2.5-coder:32b_tpusg_P , b53a5967, qwen2.5-coder:32b_373e_tpusg
2b2c_tpusg, tpusg    , qwen32, True      , failure,                5,  151.08,        15266,         10025,              5241, True        , 1754249898,      8.01, qwen2.5-coder:32b_tpusg_P , 2b2c9e0b, qwen2.5-coder:32b_373e_tpusg
1957_tpusg, tpusg    , qwen32, True      , success,                3,   91.17,         9106,          5929,              3177, True        , 1754250096,      8.01, qwen2.5-coder:32b_tpusg_P , 1957a8d2, qwen2.5-coder:32b_373e_tpusg
d427_tpusg, tpusg    , qwen32, True      , success,                3,   87.4 ,         8963,          5929,              3034, True        , 1754250218,      8.01, qwen2.5-coder:32b_tpusg_P , d4279457, qwen2.5-coder:32b_373e_tpusg
3d56_tpusg, tpusg    , qwen32, True      , success,                3,   90.78,         9052,          5929,              3123, True        , 1754250380,      8.01, qwen2.5-coder:32b_tpusg_P , 3d56a955, qwen2.5-coder:32b_373e_tpusg
f1fd_tpusg, tpusg    , qwen32, True      , failure,                5,  148.9 ,        15196,         10025,              5171, True        , 1754250541,      8.01, qwen2.5-coder:32b_tpusg_P , f1fd4daf, qwen2.5-coder:32b_373e_tpusg
b458_tpusg, tpusg    , qwen32, True      , failure,                5,  150.8 ,        15272,         10025,              5247, True        , 1754250738,      8.01, qwen2.5-coder:32b_tpusg_P , b458eb18, qwen2.5-coder:32b_373e_tpusg
c8f4_tpusg, tpusg    , qwen32, True      , success,                5,  152.66,        15345,         10025,              5320, True        , 1754250935,      8.01, qwen2.5-coder:32b_tpusg_P , c8f4f7fe, qwen2.5-coder:32b_373e_tpusg
5f1f_tpusg, tpusg    , qwen32, True      , failure,                5,  155.22,        15391,         10025,              5366, True        , 1754251178,      8.01, qwen2.5-coder:32b_tpusg_P , 5f1f0f5a, qwen2.5-coder:32b_373e_tpusg
7b37_tpusg, tpusg    , qwen32, True      , failure,                5,  152.96,        15346,         10025,              5321, True        , 1754251380,      8.01, qwen2.5-coder:32b_tpusg_P , 7b37072a, qwen2.5-coder:32b_373e_tpusg
4a32_tpusg, tpusg    , qwen32, True      , failure,                5,  151.34,        15291,         10025,              5266, True        , 1754251579,      8.01, qwen2.5-coder:32b_tpusg_P , 4a32a6aa, qwen2.5-coder:32b_373e_tpusg
102c_tpusg, tpusg    , qwen32, True      , success,                5,  152.56,        15341,         10025,              5316, True        , 1754251777,      8.01, qwen2.5-coder:32b_tpusg_P , 102c2bea, qwen2.5-coder:32b_373e_tpusg
d959_tpusg, tpusg    , qwen32, True      , failure,                5,  155.69,        15441,         10025,              5416, True        , 1754252020,      8.01, qwen2.5-coder:32b_tpusg_P , d959b910, qwen2.5-coder:32b_373e_tpusg
0742_tpusg, tpusg    , qwen32, True      , failure,                5,  154.28,        15394,         10025,              5369, True        , 1754252223,      8.01, qwen2.5-coder:32b_tpusg_P , 07423739, qwen2.5-coder:32b_373e_tpusg
eaad_tpusg, tpusg    , qwen32, True      , failure,                5,  155.05,        15426,         10025,              5401, True        , 1754252423,      8.01, qwen2.5-coder:32b_tpusg_P , eaad5bed, qwen2.5-coder:32b_373e_tpusg
31f7_tpusg, tpusg    , qwen32, True      , failure,                5,  152.89,        15354,         10025,              5329, True        , 1754252625,      8.01, qwen2.5-coder:32b_tpusg_P , 31f7a5fb, qwen2.5-coder:32b_373e_tpusg
9187_tpusg, tpusg    , qwen32, True      , failure,                5,  155.04,        15437,         10025,              5412, True        , 1754252818,      8.01, qwen2.5-coder:32b_tpusg_P , 9187f281, qwen2.5-coder:32b_373e_tpusg
d788_tpusg, tpusg    , qwen32, False     , success,                1,   96.38,         2613,          1819,               794, False       , 1753790910,      7.27, qwen2.5-coder:32b_tpusg_NP, d788d147, qwen2.5-coder:32b_4e11_tpusg
e6fb_tpusg, tpusg    , qwen32, False     , success,                1,   36.69,         2658,          1819,               839, False       , 1753791065,      7.27, qwen2.5-coder:32b_tpusg_NP, e6fbe36c, qwen2.5-coder:32b_4e11_tpusg
9e92_tpusg, tpusg    , qwen32, False     , success,                1,   34.13,         2596,          1819,               777, False       , 1753791160,      7.27, qwen2.5-coder:32b_tpusg_NP, 9e9242c6, qwen2.5-coder:32b_4e11_tpusg
159f_tpusg, tpusg    , qwen32, False     , success,                1,   36.76,         2659,          1819,               840, False       , 1753791249,      7.27, qwen2.5-coder:32b_tpusg_NP, 159fbf7b, qwen2.5-coder:32b_4e11_tpusg
faa9_tpusg, tpusg    , qwen32, False     , success,                1,   40.34,         2759,          1819,               940, False       , 1753791345,      7.27, qwen2.5-coder:32b_tpusg_NP, faa96707, qwen2.5-coder:32b_4e11_tpusg
2e9e_tpusg, tpusg    , qwen32, False     , success,                1,   36.81,         2678,          1819,               859, False       , 1753791444,      7.27, qwen2.5-coder:32b_tpusg_NP, 2e9ee915, qwen2.5-coder:32b_4e11_tpusg
0af9_tpusg, tpusg    , qwen32, False     , success,                1,   37.39,         2693,          1819,               874, False       , 1753791539,      7.27, qwen2.5-coder:32b_tpusg_NP, 0af97ce2, qwen2.5-coder:32b_4e11_tpusg
e589_tpusg, tpusg    , qwen32, False     , success,                3,  122.71,         8744,          5915,              2829, False       , 1753791635,      7.27, qwen2.5-coder:32b_tpusg_NP, e5893c18, qwen2.5-coder:32b_4e11_tpusg
2d6f_tpusg, tpusg    , qwen32, False     , success,                2,   82.68,         5819,          3867,              1952, False       , 1753791834,      7.27, qwen2.5-coder:32b_tpusg_NP, 2d6f3d6b, qwen2.5-coder:32b_4e11_tpusg
613d_tpusg, tpusg    , qwen32, False     , success,                1,   35.0 ,         2634,          1819,               815, False       , 1753791982,      7.27, qwen2.5-coder:32b_tpusg_NP, 613dc8c4, qwen2.5-coder:32b_4e11_tpusg
c344_tpusg, tpusg    , qwen32, False     , success,                4,  183.86,        12349,          7963,              4386, False       , 1753792076,      7.27, qwen2.5-coder:32b_tpusg_NP, c344c50d, qwen2.5-coder:32b_4e11_tpusg
cdd7_pysg , psg      , qwen32, True      , failure,                5,  160.31,        14237,          9810,              4427, True        , 1754329285,      8.06, qwen2.5-coder:32b_psg_P   , cdd7ce75, qwen2.5-coder:32b_57d5_psg
e31d_pysg , psg      , qwen32, True      , failure,                5,  126.8 ,        14129,          9810,              4319, True        , 1754329453,      8.06, qwen2.5-coder:32b_psg_P   , e31dac57, qwen2.5-coder:32b_57d5_psg
2532_pysg , psg      , qwen32, True      , failure,                5,  128.47,        14185,          9810,              4375, True        , 1754329587,      8.06, qwen2.5-coder:32b_psg_P   , 2532af42, qwen2.5-coder:32b_57d5_psg
312d_pysg , psg      , qwen32, True      , failure,                5,  116.63,        13753,          9810,              3943, True        , 1754329723,      8.06, qwen2.5-coder:32b_psg_P   , 312df097, qwen2.5-coder:32b_57d5_psg
6f0a_pysg , psg      , qwen32, True      , success,                5,  115.41,        13709,          9810,              3899, True        , 1754329848,      8.06, qwen2.5-coder:32b_psg_P   , 6f0a9c71, qwen2.5-coder:32b_57d5_psg
4dad_pysg , psg      , qwen32, True      , success,                4,  102.58,        11261,          7762,              3499, True        , 1754330001,      8.06, qwen2.5-coder:32b_psg_P   , 4dad7e9c, qwen2.5-coder:32b_57d5_psg
1fec_pysg , psg      , qwen32, True      , failure,                5,  119.0 ,        13841,          9810,              4031, True        , 1754330145,      8.06, qwen2.5-coder:32b_psg_P   , 1fec515b, qwen2.5-coder:32b_57d5_psg
9b3c_pysg , psg      , qwen32, True      , failure,                4,   99.46,        11149,          7762,              3387, True        , 1754330271,      8.06, qwen2.5-coder:32b_psg_P   , 9b3c57f2, qwen2.5-coder:32b_57d5_psg
e654_pysg , psg      , qwen32, True      , success,                3,   68.14,         8010,          5714,              2296, True        , 1754336376,      8.06, qwen2.5-coder:32b_psg_P   , e654fb77, qwen2.5-coder:32b_57d5_psg
